stars,comment,date
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,The product tastes good since it is brand of maggi.Packaging was very good.I always wanted different packets seperately since i don't want to open big pack and make only 1.The product is also very cheap with amazon.,2019-04-13
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
5,"Best product always. Delicious and Fulfilling.  I prefer smallest packs because it's very easy to use when cooking single pack. Packing was great, all packs were intact no breakage. Fresh packs by manufacturing date. Recommended.",2018-06-30
5,Maggi is one of the best snacks in present day . It is very easy to make and serve. It is also available in many price range. Its masala makes it much better in taste .i and my family take it regular .whenever I am alone in house only thing that I made is maggi. It has its own taste and also the best present in market .,2019-09-13
1,Dislike because packet damage received only 5minut mane unke samne bola ki wapas kar lijiye to bole ki kal returned kar digiyega,2019-01-28
5,Add Carrot and tomatoes (Boil them for 8 Minutes) before adding it to Maggi Mix.- this will decrease the intense spiciness and make it soothing.- Will give a creme texture to the noodles - tastes awesome.- Improve your skin quality (Glowing and White Skin).  Good to health  - Better in taste.,2019-06-09
5,Yaaaaaaaaami......yaaam yaaam.... awesome🥰🥰🥰🥰,2019-09-25
2,"This particular Maggi Noodles variant does not taste or look good.Definitely not as good as Maggi Atta Noodles or Special Masala Maggi Noodles.I would avoid this , but would definitely opt for Maggi Atta Noodles any time.",2018-12-26
2,"To be honest this particular maggie 2 mins noodles looks suspicious & tastes weired. Why so?Suspicious: The 2 mins instant noodles is like no other maggie noodles i are before. After 10 mins of soaking in hot water is still not soft enough. It stays skinny stiff & not properly soaked.Weired: It tastes different. Not like normal maggie I've eaten before, which were bought from BB/Market. It doesn't taste bad but not good either. The typical maggie flavour is missing.Product has a manufacturing date of May, 2020 & 9 months to go till expiry.Looks totally original.Well packed 12 seperate packets of maggie instant noodles.To buy or not? Make a choice yourself.",2020-06-22
1,"Firstly,Packets are much smaller in size. They are not the same as ""Rs12 packet""which are available in market.They are approx half of that packing.And secondly, there is no price mention on the packets.These packets are very small, worth value Rs6 per packet.Please dont buy from this seller.",2019-10-17
5,I love Maggi always.it is good and ready in two minutes.tasty and yummy 😊😊😊😊,2018-08-24
